Month_Name,Month_Number,Hours,Time,Date,Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
Oct,10,22,22:42:24,26.10.24,26.10.24 22:42,Truck_8,-22.16,-58.1,454,In Transit,18.9,50.9,Detour,45,230,7,Weather,70.2,116,0
Sep,9,14,14:50:23,23.09.24,23.09.24 14:50,Truck_10,-7.8,-150.34,427,In Transit,23.9,56.2,Heavy,31,443,3,None,89,148,1
Aug,8,8,08:18:25,19.08.24,19.08.24 08:18,Truck_7,-47.9,-121.42,332,In Transit,24.4,69.5,Heavy,27,343,5,Traffic,87.6,235,1
Oct,10,12,12:32:47,20.10.24,20.10.24 12:32,Truck_1,64.06,-102.26,195,In Transit,19.3,70.6,Heavy,34,134,2,Traffic,98.2,220,1
Jul,7,9,09:16:20,27.07.24,27.07.24 09:16,Truck_9,38.51,-17.39,249,Delivered,23.6,74.3,Detour,45,482,7,Mechanical Failure,66.8,246,0
Nov,11,11,11:25:34,26.11.24,26.11.24 11:25,Truck_4,53.45,-162.79,274,Delayed,22,51.1,Heavy,38,175,4,Traffic,64,271,1
May,5,20,20:20:51,23.05.24,23.05.24 20:20,Truck_6,78,-97,272,In Transit,19,72.1,Detour,32,113,6,None,94.9,119,0
Aug,8,13,13:29:17,26.08.24,26.08.24 13:29,Truck_1,-83.11,74.21,214,Delayed,27,55,Clear,18,319,3,Mechanical Failure,67,127,1
Jan,1,8,08:13:04,15.01.24,15.01.24 08:13,Truck_6,14.46,157.93,487,Delayed,18.7,62,Detour,35,432,9,None,72.3,247,1
Oct,10,10,10:29:57,11.10.24,11.10.24 10:29,Truck_10,-48.61,-11.55,420,Delayed,29.9,64.6,Heavy,34,282,10,Mechanical Failure,79.4,134,1
May,5,11,11:54:58,17.05.24,17.05.24 11:54,Truck_5,-11.62,47.74,135,Delayed,24.7,67.1,Heavy,26,380,7,Traffic,64.6,109,1
Aug,8,22,22:23:42,16.08.24,16.08.24 22:23,Truck_1,17.73,-166.41,269,In Transit,25.2,63.5,Detour,19,262,7,Weather,71.6,295,0
Aug,8,9,09:00:38,22.08.24,22.08.24 09:00,Truck_2,-31.5,-37.59,419,Delivered,21,74.2,Clear,29,386,9,Traffic,95.1,186,0
Sep,9,16,16:36:48,02.09.24,02.09.24 16:36,Truck_6,79.69,84.12,407,Delivered,23.5,77.7,Detour,55,351,6,None,68.4,168,0
Dec,12,12,12:03:58,16.12.24,16.12.24 12:03,Truck_9,-79.53,-178.67,331,In Transit,24.2,74,Detour,60,225,8,None,61,142,0
Feb,2,15,15:58:37,27.02.24,27.02.24 15:58,Truck_1,63.95,-128.76,444,In Transit,20.8,63.9,Heavy,38,203,1,Weather,73.7,201,1
Oct,10,12,12:27:49,16.10.24,16.10.24 12:27,Truck_1,61.15,5.93,319,In Transit,29.1,61.3,Detour,24,392,7,None,72.8,123,0
Apr,4,12,12:02:57,27.04.24,27.04.24 12:02,Truck_10,-26.39,-155.63,402,Delivered,21,66.3,Clear,52,306,10,Weather,70.1,251,0
Aug,8,8,08:25:04,07.08.24,07.08.24 08:25,Truck_10,14.88,-139.17,269,Delayed,19,73.6,Clear,50,307,3,Mechanical Failure,68.1,102,1
Jul,7,23,23:11:06,23.07.24,23.07.24 23:11,Truck_10,49.64,-121.39,318,In Transit,22.5,59.3,Heavy,18,331,9,None,97.3,273,1
Sep,9,2,02:31:52,23.09.24,23.09.24 02:31,Truck_3,-48.67,115.36,388,Delivered,24.6,74.3,Detour,29,461,1,Mechanical Failure,68.1,159,0
Oct,10,6,06:34:56,18.10.24,18.10.24 06:34,Truck_6,38.05,-80.04,166,Delayed,26.9,58.3,Clear,29,283,3,Weather,64.1,113,1
Apr,4,8,08:06:46,23.04.24,23.04.24 08:06,Truck_10,9.89,13.9,338,Delivered,28.7,65.6,Heavy,45,348,8,Traffic,96.1,230,1
Feb,2,19,19:39:56,15.02.24,15.02.24 19:39,Truck_4,-43.04,-154.07,457,In Transit,18.7,52.7,Clear,52,366,4,None,93.1,275,0
Jun,6,14,14:27:56,17.06.24,17.06.24 14:27,Truck_6,-71.83,-53.61,274,Delivered,21.5,74,Heavy,23,448,5,Mechanical Failure,74.7,200,1
Jul,7,13,13:04:45,19.07.24,19.07.24 13:04,Truck_7,16.12,79.03,332,Delayed,19.2,56.9,Detour,27,357,2,None,87.8,217,1
Sep,9,14,14:31:08,30.09.24,30.09.24 14:31,Truck_4,1.39,64.01,388,In Transit,27.4,50.6,Detour,58,401,5,Mechanical Failure,81.4,196,0
Aug,8,22,22:02:54,06.08.24,06.08.24 22:02,Truck_10,30.37,-111.11,377,Delivered,18.2,51.7,Detour,34,306,8,Traffic,87.9,139,0
Mar,3,23,23:39:01,04.03.24,04.03.24 23:39,Truck_2,53.52,152.16,265,Delivered,23.5,78.4,Clear,60,107,3,Weather,62.4,237,0
Jun,6,6,06:11:00,09.06.24,09.06.24 06:11,Truck_8,-20.98,-125.24,316,Delayed,19.8,70.6,Detour,18,194,4,Mechanical Failure,95.8,240,1
Aug,8,20,20:36:10,03.08.24,03.08.24 20:36,Truck_6,-59.83,-2.95,239,In Transit,28.7,64,Clear,35,469,3,Weather,63.9,293,0
Apr,4,8,08:17:18,14.04.24,14.04.24 08:17,Truck_3,-49.28,40.58,241,Delayed,21.4,70.9,Clear,48,121,4,Weather,75.3,195,1
Jul,7,7,07:33:03,28.07.24,28.07.24 07:33,Truck_10,88.22,-148.6,326,Delayed,27.2,69.3,Detour,24,492,9,Weather,72.5,223,1
Sep,9,12,12:35:37,13.09.24,13.09.24 12:35,Truck_2,-13.54,94.63,357,Delivered,24,76.1,Detour,39,339,9,Traffic,97.8,146,0
Sep,9,5,05:28:16,05.09.24,05.09.24 05:28,Truck_6,57.13,148.18,279,Delivered,19.6,55.9,Heavy,30,187,9,Traffic,90.5,126,1
Jan,1,7,07:22:55,02.01.24,02.01.24 07:22,Truck_2,-61.85,43.81,106,Delivered,26.7,53.3,Detour,39,128,5,Weather,88,117,0
Nov,11,5,05:03:59,08.11.24,08.11.24 05:03,Truck_7,9.09,-155.64,381,In Transit,20,52.9,Clear,13,216,5,Weather,87.3,160,0
Nov,11,6,06:42:17,15.11.24,15.11.24 06:42,Truck_7,-19.66,-133.24,416,Delivered,20.5,61.9,Detour,51,172,1,Weather,75.5,112,0
Dec,12,21,21:09:29,16.12.24,16.12.24 21:09,Truck_9,43.44,-106.32,147,Delayed,19,73.2,Detour,60,260,5,Mechanical Failure,77.2,216,1
Mar,3,2,02:27:30,27.03.24,27.03.24 02:27,Truck_3,-24.62,30.25,277,In Transit,28.1,55.1,Clear,44,111,3,Weather,91.8,282,0
Sep,9,14,14:00:13,29.09.24,29.09.24 14:00,Truck_1,5.62,177.86,116,Delivered,23,79.6,Detour,55,362,1,None,96.6,222,0
Oct,10,14,14:00:54,08.10.24,08.10.24 14:00,Truck_7,-49.84,-83.3,324,Delivered,22.2,62.9,Heavy,50,365,7,Weather,95.8,210,1
Dec,12,22,22:24:48,23.12.24,23.12.24 22:24,Truck_1,22.54,82.62,325,In Transit,26,56,Clear,34,359,4,None,72.2,248,0
Jun,6,9,09:40:42,03.06.24,03.06.24 09:40,Truck_10,30.89,173.48,245,Delivered,22,61.2,Detour,22,480,6,Weather,89.3,284,0
Jun,6,11,11:19:42,26.06.24,26.06.24 11:19,Truck_5,3.01,-89.5,424,Delivered,23.2,50.2,Clear,55,385,9,Weather,83.2,228,0
Dec,12,17,17:26:27,13.12.24,13.12.24 17:26,Truck_5,-9.84,87.34,467,Delayed,26.5,62.1,Heavy,54,222,2,Traffic,97.3,259,1
Mar,3,12,12:07:04,24.03.24,24.03.24 12:07,Truck_4,-84.64,70.46,262,In Transit,23.4,62,Heavy,36,272,7,None,82.9,146,1
Sep,9,3,03:48:24,17.09.24,17.09.24 03:48,Truck_7,1.84,71.81,356,Delivered,21.6,60.4,Clear,45,292,1,Mechanical Failure,94.3,196,0
Sep,9,17,17:43:36,23.09.24,23.09.24 17:43,Truck_6,-69.87,-68.07,166,Delayed,20.4,70.2,Clear,19,391,5,None,74,238,1
Nov,11,4,04:06:22,19.11.24,19.11.24 04:06,Truck_4,72.84,179.45,349,In Transit,25.6,53.9,Heavy,26,189,9,Weather,77.1,285,1
Aug,8,1,01:42:45,13.08.24,13.08.24 01:42,Truck_7,50.88,-155.55,338,Delivered,26.8,68.3,Detour,45,458,9,Mechanical Failure,76.7,191,0
Aug,8,13,13:11:48,08.08.24,08.08.24 13:11,Truck_5,23.71,-92.91,273,Delivered,19.9,63.6,Clear,27,265,8,Weather,77,243,0
Sep,9,10,10:53:12,09.09.24,09.09.24 10:53,Truck_7,65.96,85.99,239,In Transit,25.8,56,Detour,50,274,7,Weather,88.3,261,0
Nov,11,9,09:05:44,27.11.24,27.11.24 09:05,Truck_9,41.73,131.84,278,Delivered,22.8,52.9,Heavy,18,104,4,Traffic,71.2,190,1
Apr,4,15,15:32:06,29.04.24,29.04.24 15:32,Truck_1,-79.29,52.62,412,Delayed,20.2,65,Clear,14,230,2,Mechanical Failure,72.9,249,1
Dec,12,19,19:22:58,30.12.24,30.12.24 19:22,Truck_6,78.13,162.44,125,In Transit,25.4,61.5,Detour,50,408,6,None,83.4,221,0
Dec,12,21,21:18:37,19.12.24,19.12.24 21:18,Truck_8,56.54,31.25,404,Delivered,24.7,74.2,Heavy,23,459,1,Traffic,71.7,127,1
Sep,9,12,12:53:25,06.09.24,06.09.24 12:53,Truck_9,44.25,-34.26,392,Delivered,29.1,51.3,Clear,35,434,7,None,70.8,249,0
Dec,12,7,07:08:49,30.12.24,30.12.24 07:08,Truck_7,-27.89,104.52,145,Delivered,29.8,75.7,Detour,60,287,9,Traffic,87.6,216,0
Nov,11,16,16:38:18,16.11.24,16.11.24 16:38,Truck_4,77.02,0.82,485,Delayed,24.6,50.3,Heavy,11,155,1,Mechanical Failure,84.9,161,1
Jun,6,9,09:09:10,08.06.24,08.06.24 09:09,Truck_4,72.33,-105.9,312,Delayed,19.1,52,Detour,50,263,2,None,87.6,123,1
Apr,4,17,17:57:19,24.04.24,24.04.24 17:57,Truck_6,-30.42,71,286,In Transit,25.1,56.2,Detour,50,408,10,Traffic,99.3,148,0
Mar,3,20,20:32:48,01.03.24,01.03.24 20:32,Truck_3,-71.53,-171.94,396,In Transit,23,61.1,Clear,14,439,8,None,91.9,119,0
Feb,2,18,18:40:35,23.02.24,23.02.24 18:40,Truck_1,-53.25,-17.12,352,Delivered,26.6,70.3,Detour,12,260,7,Traffic,77.4,267,0
Sep,9,5,05:14:38,25.09.24,25.09.24 05:14,Truck_7,-30.81,-167.48,410,Delivered,28.4,52.7,Detour,48,352,8,Weather,95.5,213,0
Mar,3,19,19:11:05,09.03.24,09.03.24 19:11,Truck_10,-44.76,-118.36,484,Delayed,22.8,53.7,Clear,18,176,4,Weather,73.7,131,1
Jan,1,14,14:54:57,29.01.24,29.01.24 14:54,Truck_1,47.57,145,152,In Transit,18.7,68.6,Clear,51,483,2,Weather,87.8,163,0
Oct,10,17,17:53:55,07.10.24,07.10.24 17:53,Truck_5,-23.28,-88.07,329,Delivered,27.3,68.4,Detour,57,418,1,Traffic,90,101,0
Oct,10,15,15:23:46,17.10.24,17.10.24 15:23,Truck_3,-18.83,76.86,314,Delayed,23.8,63.7,Detour,41,117,8,None,69.5,147,1
Jan,1,0,00:58:41,30.01.24,30.01.24 00:58,Truck_3,58.32,0.07,121,In Transit,27.2,71.1,Detour,44,340,8,None,74.6,286,0
Aug,8,8,08:04:23,15.08.24,15.08.24 08:04,Truck_1,-84.88,-37.26,428,Delivered,24.1,58.4,Detour,11,111,6,Weather,81.1,111,0
Feb,2,9,09:01:38,06.02.24,06.02.24 09:01,Truck_10,28.39,33.48,113,In Transit,23,73.4,Detour,50,309,8,Traffic,71.7,293,0
Jan,1,14,14:39:40,08.01.24,08.01.24 14:39,Truck_7,87.02,-27.31,201,Delayed,27.9,64.4,Clear,30,198,7,Weather,93.9,276,1
Apr,4,6,06:00:56,11.04.24,11.04.24 06:00,Truck_8,-9.75,-86.3,227,Delayed,28.3,62.8,Detour,30,400,4,Traffic,68.2,194,1
Mar,3,21,21:32:29,20.03.24,20.03.24 21:32,Truck_2,79.82,-21.7,445,Delivered,25.3,57.9,Detour,38,364,1,Traffic,93.6,275,0
Apr,4,10,10:31:08,29.04.24,29.04.24 10:31,Truck_2,33,-70.59,407,In Transit,29.6,64.3,Heavy,10,102,6,None,98.5,133,1
Dec,12,11,11:12:28,20.12.24,20.12.24 11:12,Truck_8,-12.45,-174.34,135,In Transit,22.9,60.9,Heavy,42,379,8,Traffic,93.2,159,1
Jul,7,18,18:54:49,05.07.24,05.07.24 18:54,Truck_1,-19.62,-163.05,160,Delivered,22.3,69.7,Detour,37,255,7,Traffic,66.8,170,0
Feb,2,1,01:39:05,27.02.24,27.02.24 01:39,Truck_5,13.79,25.3,472,In Transit,22.7,53,Heavy,30,389,6,Weather,86.8,232,1
Oct,10,19,19:36:19,11.10.24,11.10.24 19:36,Truck_10,-46.86,158.73,408,In Transit,19.5,65.2,Detour,25,230,3,Traffic,61.9,245,0
Dec,12,10,10:23:37,28.12.24,28.12.24 10:23,Truck_4,-35.25,78.25,306,Delayed,26.1,74.8,Heavy,37,232,7,None,77.1,289,1
Jan,1,2,02:18:52,28.01.24,28.01.24 02:18,Truck_3,17.54,-68.53,107,In Transit,28.6,54.6,Detour,52,180,1,Traffic,89.8,194,0
Oct,10,5,05:31:10,11.10.24,11.10.24 05:31,Truck_2,-87.14,-147.39,155,Delivered,26.9,75,Detour,25,446,5,Mechanical Failure,96.8,176,0
Oct,10,13,13:44:52,07.10.24,07.10.24 13:44,Truck_10,-73.55,115.03,414,Delivered,26.8,73.9,Heavy,14,130,1,Mechanical Failure,86.9,267,1
Jun,6,10,10:37:34,07.06.24,07.06.24 10:37,Truck_5,75.22,158.86,177,Delayed,19.9,58.4,Clear,57,335,5,Weather,98.6,283,1
Dec,12,4,04:15:05,20.12.24,20.12.24 04:15,Truck_9,-40.83,51.47,118,Delivered,26.8,65.4,Detour,21,475,1,Mechanical Failure,96.9,165,0
Feb,2,21,21:05:23,11.02.24,11.02.24 21:05,Truck_1,-80.21,116.43,438,In Transit,25,65.2,Detour,49,421,3,None,82.4,273,0
Feb,2,20,20:07:47,22.02.24,22.02.24 20:07,Truck_1,18.76,139.96,154,Delayed,26.8,56,Clear,13,413,8,Traffic,73.8,220,1
May,5,8,08:22:12,25.05.24,25.05.24 08:22,Truck_8,9.13,9.01,320,In Transit,24.3,77,Clear,56,410,3,Traffic,73.4,141,0
Jul,7,12,12:21:01,03.07.24,03.07.24 12:21,Truck_1,-28.69,-75.42,402,Delayed,20.3,56.6,Detour,52,149,4,Weather,82.6,158,1
Jan,1,23,23:24:51,28.01.24,28.01.24 23:24,Truck_7,23.96,-88.76,443,Delivered,18.9,68.8,Clear,36,159,2,Weather,86.3,171,0
Jun,6,9,09:00:08,10.06.24,10.06.24 09:00,Truck_7,68.15,43.8,246,In Transit,22,58.1,Heavy,54,128,7,Traffic,61,265,1
Mar,3,23,23:13:09,08.03.24,08.03.24 23:13,Truck_9,76.04,53.04,146,In Transit,20.7,50.6,Clear,28,201,10,Weather,75.9,178,0
Jul,7,10,10:13:09,27.07.24,27.07.24 10:13,Truck_1,-30.03,157.14,108,Delivered,23,73.4,Clear,13,324,2,Mechanical Failure,77.9,233,0
Sep,9,19,19:41:42,10.09.24,10.09.24 19:41,Truck_1,-79.26,125.5,152,Delivered,22.8,65.2,Heavy,33,386,4,Weather,63.3,227,1
Apr,4,3,03:04:28,27.04.24,27.04.24 03:04,Truck_10,-86.66,29.68,361,Delayed,29.7,62.2,Detour,35,131,9,None,61.8,253,1
Apr,4,22,22:47:46,22.04.24,22.04.24 22:47,Truck_2,-60.1,-13.75,495,In Transit,23.8,69.8,Heavy,22,487,9,Weather,86.1,108,1
Jan,1,3,03:30:54,09.01.24,09.01.24 03:30,Truck_5,50.48,-168.86,187,In Transit,24.5,73.1,Clear,23,382,7,Weather,67.4,149,0
Dec,12,9,09:35:15,09.12.24,09.12.24 09:35,Truck_3,20.92,-59.34,202,Delayed,26.5,77.8,Clear,31,298,8,None,60.6,102,1
Mar,3,3,03:32:02,07.03.24,07.03.24 03:32,Truck_4,-8.48,117.25,384,Delivered,24.5,62.2,Clear,45,418,7,None,75.8,298,0
Aug,8,3,03:11:01,04.08.24,04.08.24 03:11,Truck_8,-30.81,-126.75,486,In Transit,25.8,64.9,Clear,31,136,9,Traffic,85.4,178,0
Dec,12,18,18:38:52,10.12.24,10.12.24 18:38,Truck_8,17.98,-135.1,488,In Transit,25.4,64.3,Clear,14,254,1,Weather,84,250,0
Nov,11,12,12:35:32,17.11.24,17.11.24 12:35,Truck_8,-28.24,-87.76,244,Delayed,29.1,67.2,Heavy,18,118,5,Traffic,70.5,290,1
Nov,11,0,00:16:47,03.11.24,03.11.24 00:16,Truck_2,18.2,40.58,193,In Transit,25.7,64,Heavy,33,335,8,Mechanical Failure,90,240,1
Oct,10,2,02:07:47,20.10.24,20.10.24 02:07,Truck_7,-3.5,21.95,268,Delivered,18.7,69.5,Heavy,39,101,9,Mechanical Failure,77.1,205,1
Jan,1,21,21:49:29,09.01.24,09.01.24 21:49,Truck_2,88.53,-0.36,375,Delayed,19.2,72.9,Detour,58,119,7,None,96.9,213,1
Jul,7,11,11:45:54,22.07.24,22.07.24 11:45,Truck_9,-24.78,-21.18,465,In Transit,28,59.6,Clear,51,305,10,Mechanical Failure,96.9,153,0
Aug,8,12,12:04:18,30.08.24,30.08.24 12:04,Truck_10,56.14,82.42,258,Delayed,19.3,74.2,Detour,52,407,8,Weather,84.7,245,1
Nov,11,18,18:45:34,20.11.24,20.11.24 18:45,Truck_1,-13.29,-171.95,254,Delivered,27.3,71.7,Detour,38,279,10,Traffic,91.5,111,0
Nov,11,1,01:13:40,24.11.24,24.11.24 01:13,Truck_10,68.93,172.15,456,In Transit,20.9,71.2,Clear,46,414,10,Mechanical Failure,90.6,280,0
Jan,1,17,17:18:01,26.01.24,26.01.24 17:18,Truck_7,-80.96,52.61,158,In Transit,29.7,78.2,Heavy,43,334,5,Weather,72.7,181,1
Jul,7,23,23:58:44,23.07.24,23.07.24 23:58,Truck_5,57.23,59.26,158,Delayed,25.9,51.3,Detour,46,308,7,None,64.6,115,1
Apr,4,7,07:23:11,21.04.24,21.04.24 07:23,Truck_10,82.63,-111.62,260,Delivered,23.2,56.3,Clear,57,329,7,Mechanical Failure,77.9,258,0
May,5,19,19:41:42,29.05.24,29.05.24 19:41,Truck_2,53.02,110.44,249,In Transit,21.4,56.6,Detour,49,398,10,Mechanical Failure,67.3,279,0
Feb,2,12,12:50:05,15.02.24,15.02.24 12:50,Truck_6,21.64,35.73,224,Delayed,28.3,69,Clear,20,445,6,None,60.1,259,1
Apr,4,22,22:20:02,21.04.24,21.04.24 22:20,Truck_8,-0.56,175.29,162,Delivered,29.4,65.9,Detour,40,262,2,Traffic,61.5,298,0
Sep,9,1,01:59:11,07.09.24,07.09.24 01:59,Truck_4,-53.97,-52.45,160,Delivered,20.7,63.1,Clear,52,488,3,Mechanical Failure,79.6,246,0
Apr,4,7,07:24:41,26.04.24,26.04.24 07:24,Truck_8,70.91,-64.79,260,Delivered,18.8,55,Detour,13,428,2,Weather,73.9,198,0
Mar,3,13,13:50:53,23.03.24,23.03.24 13:50,Truck_7,-32.32,-16.45,245,In Transit,23.3,59.8,Clear,28,142,5,None,80.7,160,0
Apr,4,13,13:50:11,05.04.24,05.04.24 13:50,Truck_7,-9.63,39.65,495,Delivered,25.1,75.5,Detour,39,234,1,None,74.8,203,0
Aug,8,1,01:36:22,24.08.24,24.08.24 01:36,Truck_8,-69.56,-74.65,236,Delayed,18.2,50.5,Clear,20,260,2,Weather,61.1,278,1
Nov,11,4,04:03:32,07.11.24,07.11.24 04:03,Truck_9,49.04,-4.54,259,Delivered,21.3,79.3,Detour,49,276,2,None,99.1,259,0
Sep,9,16,16:44:25,20.09.24,20.09.24 16:44,Truck_7,69.76,-77.02,227,Delivered,27.6,68.1,Detour,60,399,1,Traffic,64.1,126,0
Nov,11,21,21:58:30,06.11.24,06.11.24 21:58,Truck_7,27.4,-35.87,204,In Transit,20.5,60.2,Clear,26,460,5,None,66.9,231,0
Mar,3,12,12:05:51,30.03.24,30.03.24 12:05,Truck_10,-31.43,-110.71,384,Delayed,18.5,79,Detour,21,185,8,Weather,68.1,143,1
May,5,0,00:02:16,24.05.24,24.05.24 00:02,Truck_6,63.56,151.41,187,Delayed,18.9,60.3,Clear,34,223,1,Weather,85.3,197,1
Jan,1,8,08:28:52,26.01.24,26.01.24 08:28,Truck_3,86.67,-8.1,302,Delivered,19.5,64.5,Detour,38,149,10,None,69,213,0
May,5,14,14:34:50,18.05.24,18.05.24 14:34,Truck_3,62.95,134.64,177,In Transit,24.7,70.6,Heavy,58,301,1,Mechanical Failure,82.7,254,1
May,5,11,11:10:13,19.05.24,19.05.24 11:10,Truck_2,57.56,179.23,448,In Transit,21.5,55.7,Heavy,55,500,2,Mechanical Failure,86.7,173,1
Oct,10,16,16:07:51,19.10.24,19.10.24 16:07,Truck_5,-8.34,-26.27,197,In Transit,22.9,71.9,Clear,18,387,9,None,71,140,0
Apr,4,19,19:29:51,12.04.24,12.04.24 19:29,Truck_10,-51.6,114.4,428,In Transit,28.6,77.7,Heavy,14,175,9,Traffic,96.2,115,1
Feb,2,23,23:31:58,29.02.24,29.02.24 23:31,Truck_8,-30.95,-65.54,435,Delayed,24.7,75.3,Heavy,41,245,2,Weather,87.1,232,1
Oct,10,16,16:09:16,03.10.24,03.10.24 16:09,Truck_6,-47.35,-100.22,309,In Transit,20.2,65.8,Detour,26,105,9,Mechanical Failure,60.7,244,0
Jul,7,10,10:13:28,12.07.24,12.07.24 10:13,Truck_9,29.29,-63.66,346,Delivered,21.5,60.1,Clear,17,370,9,None,70.8,259,0
Oct,10,2,02:04:39,24.10.24,24.10.24 02:04,Truck_2,-67.43,-107.52,428,Delivered,29.1,55.9,Clear,34,176,2,None,89.5,123,0
Mar,3,11,11:55:45,21.03.24,21.03.24 11:55,Truck_5,82.81,62.2,106,Delivered,21.6,79.3,Clear,51,120,9,Weather,96.2,228,0
Jul,7,20,20:00:38,14.07.24,14.07.24 20:00,Truck_3,58.62,133.45,154,Delayed,25.8,69,Clear,60,357,10,Mechanical Failure,87.9,269,1
Nov,11,19,19:15:58,23.11.24,23.11.24 19:15,Truck_10,-32,164.61,417,In Transit,23.8,50.7,Heavy,47,278,2,None,88.7,226,1
Sep,9,10,10:33:52,26.09.24,26.09.24 10:33,Truck_5,84.8,86.15,438,Delayed,20.6,79.3,Heavy,37,431,5,Mechanical Failure,71.7,246,1
Aug,8,16,16:48:19,09.08.24,09.08.24 16:48,Truck_5,-11.15,-97.93,106,Delayed,29.6,62,Heavy,54,410,9,Weather,62.3,111,1
Nov,11,8,08:35:37,23.11.24,23.11.24 08:35,Truck_4,-9.85,-164.78,147,Delayed,27.5,51.6,Clear,15,496,4,Traffic,68.4,238,1
Oct,10,22,22:49:20,16.10.24,16.10.24 22:49,Truck_7,35.67,177.21,248,Delivered,23,72.3,Heavy,35,256,3,Traffic,99.2,296,1
Feb,2,22,22:41:00,15.02.24,15.02.24 22:41,Truck_7,87.97,-109.07,299,In Transit,20.5,75.2,Clear,21,148,6,Mechanical Failure,67.5,150,0
Jun,6,2,02:50:21,15.06.24,15.06.24 02:50,Truck_7,68.12,9.82,382,Delivered,20.6,72.8,Heavy,10,128,1,Weather,79.2,157,1
Jun,6,19,19:58:52,26.06.24,26.06.24 19:58,Truck_2,84.02,75.48,236,Delivered,19.4,57.2,Heavy,13,368,2,Weather,83.7,276,1
Dec,12,12,12:38:57,01.12.24,01.12.24 12:38,Truck_4,73.92,-123.84,122,Delayed,28.3,80,Detour,43,444,10,Mechanical Failure,91.6,141,1
Jul,7,3,03:43:10,31.07.24,31.07.24 03:43,Truck_10,56.28,49.03,201,In Transit,24.4,50.8,Heavy,13,367,2,None,88.3,174,1
Mar,3,13,13:20:30,16.03.24,16.03.24 13:20,Truck_9,-89.1,33.83,226,In Transit,18.6,77.9,Heavy,30,252,10,None,67.3,145,1
Jun,6,14,14:43:11,17.06.24,17.06.24 14:43,Truck_9,0.41,97.6,266,Delivered,23.5,60.2,Heavy,57,108,2,Traffic,65.5,202,1
Jan,1,5,05:00:06,26.01.24,26.01.24 05:00,Truck_8,29.71,-51.9,277,Delivered,29.2,56.9,Detour,24,100,2,Mechanical Failure,84.2,164,0
Mar,3,9,09:56:32,09.03.24,09.03.24 09:56,Truck_4,76.86,-8.48,475,In Transit,24.3,52.6,Heavy,55,283,6,Weather,95.9,173,1
Aug,8,7,07:23:00,28.08.24,28.08.24 07:23,Truck_8,-74.19,-176.01,387,Delivered,28.1,64.7,Clear,51,340,10,Weather,61.1,243,0
Jan,1,18,18:59:02,13.01.24,13.01.24 18:59,Truck_6,14.15,164.12,286,In Transit,25,68.4,Heavy,50,382,5,Weather,71.9,283,1
Dec,12,10,10:48:36,21.12.24,21.12.24 10:48,Truck_7,3.98,-135.22,367,Delayed,27,55.1,Heavy,47,449,9,Mechanical Failure,99.7,109,1
Dec,12,17,17:40:09,28.12.24,28.12.24 17:40,Truck_4,-40.92,27.53,371,Delayed,27.4,50.9,Clear,40,463,8,Weather,90.7,144,1
Aug,8,5,05:51:47,18.08.24,18.08.24 05:51,Truck_7,-58.43,-90.51,315,Delivered,23.5,68.6,Heavy,20,372,1,None,63.8,221,1
Sep,9,5,05:33:17,09.09.24,09.09.24 05:33,Truck_6,41.77,-95.81,262,In Transit,24.5,50.1,Heavy,20,387,2,Weather,95,145,1
Oct,10,9,09:21:06,01.10.24,01.10.24 09:21,Truck_7,61.94,34.53,201,Delayed,23.9,57.8,Heavy,24,170,1,Mechanical Failure,90.8,104,1
Oct,10,10,10:21:17,14.10.24,14.10.24 10:21,Truck_4,46.97,-36.52,420,Delayed,21.6,62.8,Clear,31,242,10,Weather,95.6,221,1
Jun,6,0,00:29:04,13.06.24,13.06.24 00:29,Truck_1,44.25,175.07,143,Delivered,21.6,64.1,Detour,32,307,10,Traffic,64,168,0
Jul,7,16,16:30:00,22.07.24,22.07.24 16:30,Truck_6,89.87,73.69,264,Delivered,26.9,70,Heavy,32,188,1,Weather,79.2,213,1
Apr,4,4,04:58:58,30.04.24,30.04.24 04:58,Truck_5,-10.48,-177.12,479,Delivered,23.7,77.9,Detour,56,276,7,Weather,83.7,272,0
Oct,10,22,22:09:13,27.10.24,27.10.24 22:09,Truck_2,-71.06,75.37,347,In Transit,21,63.1,Detour,35,382,5,None,74.8,275,0
Apr,4,23,23:06:56,18.04.24,18.04.24 23:06,Truck_2,-76.79,18.36,276,Delivered,18,64.3,Heavy,10,361,5,None,88.6,242,1
Sep,9,19,19:39:24,18.09.24,18.09.24 19:39,Truck_8,59.84,-114.42,157,Delayed,18.7,73.6,Clear,55,323,9,Mechanical Failure,81.3,141,1
